"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"Rt_adj[72,8]",0.498479893558968,0.000928261356447109,0.199490063990252,0.17309606065006,0.350228954251615,0.478773591245062,0.621328442437957,0.941994438436429,46185.1115610203,0.999993933942099
"Rt_adj[72,9]",0.597051606799464,0.00136262794145723,0.258082524057057,0.196345606883631,0.406730999951071,0.564603749801676,0.751283246754109,1.18602452820645,35872.5801549219,1.00008914725888
"Rt_adj[72,10]",0.993742330099118,0.00125155126383987,0.26980168886933,0.496201152580179,0.805881582101183,0.983543907027728,1.16938446095712,1.55075930758874,46472.0725575269,1.00002930656158
"Rt_adj[72,11]",0.468362106495475,0.000934042965692821,0.191359912011174,0.161142350794382,0.328128843753009,0.447738703117388,0.584448999622504,0.901543440068223,41972.8265891218,0.999968326104304
"Rt_adj[73,1]",0.997914618243826,0.00141331120005477,0.302897682572395,0.44918100485284,0.783955774969049,0.981629238301758,1.19720535145235,1.62645139780869,45932.0998232439,1.00002562918362
"Rt_adj[73,2]",0.757913979449558,0.000968718769427098,0.251461259320984,0.345470744474075,0.577629146150702,0.730751322201797,0.907351665454702,1.32653559092233,67382.4415658386,0.999986742534695
"Rt_adj[73,3]",0.51479482131274,0.00089040398257073,0.196863582990903,0.190393220143248,0.371702738698388,0.495317692139048,0.636739399248841,0.951759846506266,48882.8572232047,0.999973394762864
"Rt_adj[73,4]",0.628673616631635,0.00120458757477312,0.257003759200897,0.217817980979494,0.439977991124583,0.599058914724429,0.78502509298656,1.21057465673138,45519.9937064327,0.999924156105311
"Rt_adj[73,5]",0.521414091669176,0.000807926178780692,0.177130945229727,0.218023628833658,0.394050743234169,0.508702253667354,0.633121659141287,0.904033510406486,48066.8341850098,0.999969455285102
"Rt_adj[73,6]",0.409263271892263,0.000850083820711353,0.181057047413489,0.127788789170112,0.274946794749611,0.385954643664277,0.518657264626762,0.819084794304703,45363.5847831992,0.999943677767439
"Rt_adj[73,7]",0.537368405898115,0.00141611355616345,0.266901843179864,0.148473270878462,0.341060755517779,0.494317938599326,0.686404525630834,1.16675902548057,35522.7832167356,1.00014310552005
"Rt_adj[73,8]",0.49835385836543,0.000927587498231965,0.19933999421288,0.173092617383314,0.350198113310789,0.478687126103583,0.621171112617943,0.941353861122503,46182.6776205619,0.999993966379719
"Rt_adj[73,9]",0.642271140042852,0.00148657771930344,0.275898603533062,0.212293406660943,0.439084665448007,0.60721975031191,0.807288675536532,1.26813581078671,34444.8078105986,1.0000997037276
"Rt_adj[73,10]",0.992841973208505,0.00124816704280783,0.269062183750055,0.496135120662555,0.805519626303564,0.98279965945967,1.16811097150865,1.54764731779084,46468.6336915376,1.00002927391251
"Rt_adj[73,11]",0.468336352703963,0.000933884435416942,0.191327693667268,0.161141729784205,0.328124853482937,0.447724559531978,0.584409055910687,0.901376463942316,41972.9407455229,0.999968328006998
"Rt_adj[74,1]",0.997676265122041,0.0014120377370831,0.302612540619119,0.449175094508674,0.783901623327905,0.981490591679563,1.19689887965035,1.62531131678086,45928.3915627009,1.00002555772555
"Rt_adj[74,2]",0.757574614096668,0.000967993972559524,0.251281479947171,0.345391285720664,0.577436561600021,0.73044432232948,0.906950625782039,1.32568464890397,67386.9276650957,0.999986725147615
"Rt_adj[74,3]",0.514774288133314,0.000890295537776771,0.196838777246993,0.190392675884615,0.371698685048277,0.495305391113591,0.636713518761151,0.951684760200753,48882.4453909055,0.999973387674569
"Rt_adj[74,4]",0.628508125075032,0.00120381828293335,0.256839856049362,0.217809853466963,0.439917788186602,0.598963834740287,0.784790406300741,1.20991289938293,45520.0746854336,0.999924165737233
"Rt_adj[74,5]",0.521276079725294,0.000807302329599618,0.176988547300265,0.218016531448989,0.394014074551013,0.508625546460891,0.632937205354245,0.903380378331003,48063.7794172904,0.999969460331433
"Rt_adj[74,6]",0.409223490638904,0.00084989350935622,0.181014692633597,0.127786404924511,0.274934657890785,0.385934026234717,0.518611048187244,0.818926672549672,45362.6721454447,0.999943683603497
"Rt_adj[74,7]",0.53735833594699,0.00141600768549935,0.266878619177295,0.148473261913251,0.341060505665111,0.494316529073359,0.686397496085308,1.16668067972807,35521.9127174411,1.00014310439491
"Rt_adj[74,8]",0.498233380150535,0.000926921397903433,0.199191524805367,0.173089767425744,0.350174245300511,0.478618954045033,0.621002730104482,0.940725451311422,46180.2092467038,0.999994002352004
"Rt_adj[74,9]",0.642256440738974,0.00148645145457013,0.27587255681415,0.212293330877259,0.439082985283991,0.60721616075127,0.80727478865325,1.26804834724934,34444.155350443,1.00009970956196
"Rt_adj[74,10]",0.991918050161181,0.00124454593269413,0.26827273796428,0.496074734939216,0.805182461888517,0.982091948241434,1.16691255580847,1.54460148026572,46465.5651390918,1.00002923387977
"Rt_adj[74,11]",0.505065423906484,0.00100723230967237,0.204408667864411,0.175384252724514,0.355235532285735,0.483431987257036,0.629727025559526,0.964732955566033,41185.0235730844,0.999961531282412
"Rt_adj[75,1]",0.997427241258497,0.00141066868493557,0.302305929135197,0.449169748423117,0.783865883746384,0.981384464957178,1.19654008284948,1.62428658668987,45924.3775697516,1.00002547507648
"Rt_adj[75,2]",0.809039593414287,0.00103306832230511,0.26574451514872,0.370535037272342,0.618758382114528,0.7812411358282,0.968749725451996,1.40540418821714,66171.4315003599,0.999992286286099
"Rt_adj[75,3]",0.514754596141984,0.000890188038479243,0.196814155189511,0.19039222199118,0.371695091124588,0.495294143235589,0.636689143348347,0.951609860142713,48882.0208648232,0.99997338035172
"Rt_adj[75,4]",0.628346136893258,0.0012030277391132,0.256671578924798,0.217802991007072,0.439871425305797,0.598866190843591,0.784580626369128,1.20928201752652,45520.2126021798,0.999924175601
"Rt_adj[75,5]",0.521144812747703,0.000806689516461396,0.176848402379712,0.218010545380486,0.393992857095332,0.508567802790446,0.632767875488491,0.902765395545788,48060.629581981,0.999969466634102
"Rt_adj[75,6]",0.409186417011044,0.000849708809231766,0.180973509226714,0.127784146604899,0.274924205473762,0.385915677132608,0.518566067727559,0.818772825752067,45361.7472151548,0.999943689914491
"Rt_adj[75,7]",0.537348099092951,0.00141589740648015,0.266854302581484,0.148473254578274,0.341060286049344,0.494315240476288,0.686390813038877,1.1666005462034,35520.9724156908,1.00014310205913
"Rt_adj[75,8]",0.498118048024578,0.000926262946029118,0.199044614500697,0.173087408617343,0.350154159130054,0.478561270094554,0.620848192327045,0.939981234125866,46177.6981934194,0.999994041877717
"Rt_adj[75,9]",0.642241717934629,0.0014863215186308,0.275845695006033,0.212293267658742,0.439081484983956,0.607212849410932,0.807262870026493,1.26794903549138,34443.4693838429,1.00009971606626
"Rt_adj[75,10]",0.99096909263305,0.00124067593497812,0.267430901518978,0.496019512579195,0.804864168059212,0.981412540182643,1.1655507646344,1.54125995398858,46462.9157142994,1.00002918596303
"Rt_adj[75,11]",0.505038458862754,0.00100705617473439,0.204372880934148,0.175383559916198,0.355231487087148,0.483419261997071,0.629696301622445,0.964565814394007,41185.0066692473,0.999961535341177
"Rt_adj[76,1]",0.997166769051988,0.00140919681513252,0.301976229963667,0.449164912731133,0.783833015992565,0.98126921892878,1.1961764495675,1.62283018773258,45920.0351400219,1.00002537959873
"Rt_adj[76,2]",0.808667140256893,0.00103216724148109,0.265525516851121,0.370441495742195,0.618540552204225,0.780863702093482,0.96826225145249,1.40449260581109,66177.8087323871,0.999992266786327
"Rt_adj[76,3]",0.514735683327647,0.000890081441708765,0.19678970773045,0.190391843454232,0.371691904760797,0.495283858322903,0.63666618562326,0.951534806140112,48881.5838466389,0.999973372787612
"Rt_adj[76,4]",0.628187281264417,0.00120221550291494,0.256498859758883,0.217797199988679,0.439824996495311,0.598770688076613,0.78436165605133,1.2086333598779,45520.4167668652,0.999924185677996
"Rt_adj[76,5]",0.521019820571281,0.000806087608916314,0.176710492536698,0.218005496515134,0.393969386780571,0.508491505568038,0.632646831627418,0.902162352221395,48057.390402018,0.999969474163945
"Rt_adj[76,6]",0.409151809597951,0.000849529551482268,0.180933465207348,0.127782311765472,0.274915205263182,0.385902283071858,0.518521459619467,0.818623158847498,45360.8119973785,0.999943696677442
"Rt_adj[76,7]",0.53733766730037,0.00141578234546792,0.266828801692056,0.148473248577022,0.341060093012555,0.494314062438986,0.686384459427595,1.16651858503533,35519.9566231398,1.00014309828492
"Rt_adj[76,8]",0.498007485026944,0.000925612006836384,0.198899215110545,0.17308545631471,0.350133501963236,0.478505495786412,0.620694998971864,0.939283819638925,46175.1356073732,0.999994084973901
"Rt_adj[76,9]",0.642226852257476,0.00148618678118597,0.275817790174225,0.212293214801373,0.439080243066454,0.607209777060841,0.807252982360459,1.267756271114,34442.7453612327,1.00009972337762
"Rt_adj[76,10]",0.989993584035801,0.00123649959514663,0.266534131712811,0.495969012176802,0.804532100218699,0.980747751923046,1.16431827411339,1.53754196137564,46464.1189221313,1.00002912968593
"Rt_adj[76,11]",0.505012712969034,0.00100688223073722,0.204337562747593,0.175382988801845,0.355227941473688,0.483407726813203,0.629665036263253,0.964401263511722,41184.9994793524,0.999961540135438
"Rt_adj[77,1]",0.996894016828007,0.00140761438773663,0.301621706189054,0.449160538708513,0.783801469845863,0.981104836532829,1.19585750723172,1.62151712819926,45915.3384648907,1.00002526945008
"Rt_adj[77,2]",0.731871483134637,0.000939077598678962,0.243756995488437,0.333118464431299,0.55744568310688,0.705168364467636,0.876029734342047,1.28323854042699,67376.9294169159,0.99998533209375
"Rt_adj[77,3]",0.514717492562088,0.000889975699883652,0.196765424553281,0.19039152775584,0.371689079721712,0.495274453928819,0.636644563228639,0.951460282265294,48881.134434391,0.99997336497523
"Rt_adj[77,4]",0.628031205973127,0.00120138100583768,0.256321602630645,0.217792314693375,0.439783619738212,0.598679077103472,0.784122585582523,1.207962487977,45520.6963370884,0.999924195954137
"Rt_adj[77,5]",0.520900670689282,0.000805496442051329,0.17657479121937,0.218001238033274,0.393942618915007,0.508410910459457,0.632530335619315,0.901569864001928,48054.0670422119,0.999969482889473
"Rt_adj[77,6]",0.409119451260199,0.000849355555004076,0.180894525348929,0.127780823220737,0.274907456133145,0.385890347695146,0.518476087797282,0.81847757447105,45359.8681812424,0.999943703873001
"Rt_adj[77,7]",0.53732701132583,0.00141566209668326,0.266802016780954,0.148473243666968,0.341059923338858,0.494312985478761,0.686378419021993,1.16643475550301,35518.8591230523,1.00014309281183
"Rt_adj[77,8]",0.497901344970894,0.000924968424594933,0.1987552730408,0.173083840437734,0.350115298229029,0.478450094721047,0.620561931734859,0.938824360555915,46172.5120931104,0.999994131656628
"Rt_adj[77,9]",0.642211756087997,0.00148604638618614,0.275788664835132,0.212293170520136,0.439079232726821,0.607206914571286,0.807244635515198,1.26767555756439,34441.9786174052,1.00009973163902
"Rt_adj[77,10]",0.98898996042625,0.00123204141610031,0.265579808531541,0.495922830124965,0.804211770406174,0.980071161758044,1.1630352159383,1.53335916249594,46466.4498338459,1.00002906460008
"Rt_adj[77,11]",0.504988021901862,0.00100670975338235,0.204302577064715,0.175382517583083,0.355224828512613,0.48339556814292,0.629634386172557,0.964238623133635,41185.0063425261,0.999961545740633
"Rt_adj[78,1]",0.996608095434253,0.00140591314590554,0.301240498778966,0.449156582281603,0.783773252520066,0.980991269371368,1.19551317431736,1.61993117734814,45910.257902553,1.00002514256644
"Rt_adj[78,2]",0.636634976098028,0.00121190753366339,0.259104091787152,0.222347683366564,0.444938126819525,0.607869343112445,0.795962459833745,1.21819724953593,45709.8264585917,0.999965283104769
"Rt_adj[78,3]",0.514699971142709,0.000889870761609515,0.196741294302069,0.19039126445829,0.37168657502477,0.495265854671967,0.636624198567115,0.951386285565054,48880.6726285234,0.999973356907203
"Rt_adj[78,4]",0.627877576469813,0.00120052356170047,0.256139685738309,0.217788194155987,0.439746285288297,0.598593870852583,0.783957124247143,1.20727818834192,45521.0602299635,0.9999242064202
"Rt_adj[78,5]",0.520786964873199,0.00080491582322519,0.176441264853044,0.217997646138455,0.393916854217593,0.508339421221506,0.632403588640644,0.901022438340264,48050.6641717025,0.999969492777184
"Rt_adj[78,6]",0.409089146156997,0.000849186627652645,0.180856651515365,0.127779616815107,0.274900784393954,0.385878231478847,0.518434215297699,0.818335972415388,45358.9171767997,0.999943711485023
"Rt_adj[78,7]",0.537316100523292,0.00141553621975502,0.26677383945236,0.148473239649705,0.341059774201137,0.494312000924724,0.68637267638911,1.16634901602333,35517.673122159,1.00014308534269
"Rt_adj[78,8]",0.497799309585314,0.000924332028886134,0.198612730557551,0.173082502984995,0.350099256480265,0.478412036764386,0.620462272490417,0.938191480841375,46169.8177738464,0.999994181941603
"Rt_adj[78,9]",0.642196367667471,0.0014858997026697,0.275758182671503,0.212293133367246,0.439078323093114,0.607204240802204,0.807236542924078,1.26759217439244,34441.1643315815,1.00009974100163
"Rt_adj[78,10]",0.987956612284187,0.00122729387113707,0.264565254688205,0.495880597333884,0.803923200176413,0.979410579616331,1.16165006041906,1.52927391507123,46469.5519008501,1.0000289902873
"Rt_adj[78,11]",0.504964248443334,0.00100653815855544,0.204267814247239,0.175382128398313,0.355222090849228,0.483383602892452,0.629605657155042,0.964077373114792,41185.0308558331,0.999961552223734
"Rt_adj[79,1]",0.99630805487648,0.00140408432029072,0.300830624742039,0.449153003583678,0.783745963919608,0.98086323081846,1.19519445842229,1.61848611291538,45904.7590539675,1.0000249966456
"Rt_adj[79,2]",0.636426637965899,0.00121127374091363,0.258965578461276,0.222330072738918,0.444850710214861,0.607700420235046,0.795699542744824,1.21759517709272,45708.7641223684,0.999965254872411
"Rt_adj[79,3]",0.529222658370868,0.000914170250052816,0.201571281472479,0.195974374955678,0.38268689956389,0.509460977811583,0.654580341904399,0.975776213525943,48618.6780178867,0.999977238147539
"Rt_adj[79,4]",0.627726074706318,0.00119964237747332,0.255952963593101,0.217784718928318,0.439713615005869,0.598519983885201,0.783754204547146,1.20664187856803,45521.5170819899,0.999924217072052
"Rt_adj[79,5]",0.520678336123492,0.000804345537785306,0.176309874201992,0.217994616444933,0.393893874230809,0.508288746979208,0.632272871895497,0.900452643924248,48047.1860200257,0.999969503791869
"Rt_adj[79,6]",0.409060717441549,0.000849022569798919,0.180819803488368,0.127778639703018,0.274895040293145,0.385867447182494,0.518395729642588,0.818198251112885,45357.9601496653,0.999943719500151
"Rt_adj[79,7]",0.537304902641758,0.00141540423721007,0.266744151975162,0.148473236362909,0.341059643114161,0.494311100849002,0.686367799488893,1.16626132413544,35516.3911980912,1.00014307553905
"Rt_adj[79,8]",0.497701085938015,0.000923702639021674,0.198471526860951,0.17308139595937,0.350085119921662,0.478381325131746,0.620362558500647,0.937508580622181,46167.0423482693,0.999994235844628
"Rt_adj[79,9]",0.64218063957512,0.00148574621425852,0.275726227342653,0.212293102160874,0.43907750325594,0.607201739799047,0.80722868994406,1.26750581828948,34440.2973571344,1.00009975163026
"Rt_adj[79,10]",0.986891887380161,0.00122224437644603,0.2634877611086,0.495841976254958,0.803602544544934,0.978787711962969,1.16022826752557,1.52497960667313,46473.4376967446,1.0000289063588
"Rt_adj[79,11]",0.504941288057732,0.00100636705685946,0.204233201858268,0.175381806681805,0.355219680120976,0.483372712096713,0.629580023122341,0.963917212438414,41185.0756851876,0.999961559638832
"Rt_adj[80,1]",0.995992881074563,0.00140211864641868,0.300389977330464,0.44914976655356,0.783718989958296,0.980742153981844,1.19490751590541,1.6168962066914,45898.8015958247,1.00002482913318
"Rt_adj[80,2]",0.636226116604047,0.00121066639123572,0.258832327971359,0.222313680758846,0.444754327800225,0.607529735574298,0.79543678342676,1.21700056503706,45707.5627599537,0.999965228969674
"Rt_adj[80,3]",0.569813203021443,0.000987051466178993,0.215185922961186,0.212670591071835,0.413450562396189,0.549498174618135,0.703934458225523,1.04545715222458,47527.8445112216,0.999989388470893
